Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
11,tt0083922,2017-03-13,2017-03-13,,Fanny och Alexander,https://www.imdb.com/title/tt0083922/,movie,8.1,188,1982,Drama,53177,1982-12-17,Ingmar Bergman
12,tt0053198,2017-03-13,2017-03-13,,Les quatre cents coups,https://www.imdb.com/title/tt0053198/,movie,8.1,99,1959,"Crime, Drama",94954,1959-05-04,François Truffaut
13,tt0105695,2017-03-13,2017-03-13,,Unforgiven,https://www.imdb.com/title/tt0105695/,movie,8.2,130,1992,"Drama, Western",349655,1992-08-03,Clint Eastwood
14,tt0071129,2017-03-13,2017-03-13,,Amarcord,https://www.imdb.com/title/tt0071129/,movie,7.9,123,1973,"Comedy, Drama",36348,1973-12-18,Federico Fellini
15,tt0056172,2017-03-13,2017-03-13,,Lawrence of Arabia,https://www.imdb.com/title/tt0056172/,movie,8.3,228,1962,"Adventure, Biography, Drama, History, War",249095,1962-12-10,David Lean
16,tt0061722,2017-03-13,2017-03-13,,The Graduate,https://www.imdb.com/title/tt0061722/,movie,8.0,106,1967,"Comedy, Drama, Romance",242158,1967-12-20,Mike Nichols
17,tt0038787,2017-03-13,2017-03-13,,Notorious,https://www.imdb.com/title/tt0038787/,movie,7.9,102,1946,"Drama, Film-Noir, Romance, Thriller",86738,1946-08-15,Alfred Hitchcock
18,tt0077416,2017-03-13,2017-03-13,,The Deer Hunter,https://www.imdb.com/title/tt0077416/,movie,8.1,183,1978,"Drama, War",290707,1978-12-08,Michael Cimino
19,tt0084710,2017-03-13,2017-03-13,,Der Spiegel,https://www.imdb.com/title/tt0084710/,movie,7.8,88,1984,"Drama, Romance",58,1984-09-03,Erden Kiral
20,tt0085213,2017-03-13,2017-03-13,,Le bal,https://www.imdb.com/title/tt0085213/,movie,7.8,112,1983,"History, Musical",2325,1983-12-21,Ettore Scola
21,tt0101410,2017-03-13,2017-03-13,,Barton Fink,https://www.imdb.com/title/tt0101410/,movie,7.7,116,1991,"Comedy, Drama, Thriller",106355,1991-05-18,"Ethan Coen, Joel Coen"
22,tt0051036,2017-03-13,2017-03-13,,Sweet Smell of Success,https://www.imdb.com/title/tt0051036/,movie,8.1,96,1957,"Drama, Film-Noir",25188,1957-06-27,Alexander Mackendrick
23,tt0456149,2017-03-13,2017-03-13,,Moartea domnului Lãzãrescu,https://www.imdb.com/title/tt0456149/,movie,7.9,153,2005,"Comedy, Drama",12443,2005-05-17,Cristi Puiu
24,tt0052561,2017-03-13,2017-03-13,,Anatomy of a Murder,https://www.imdb.com/title/tt0052561/,movie,8.0,161,1959,"Crime, Drama, Mystery, Thriller",55305,1959-07-01,Otto Preminger
25,tt0020163,2017-03-13,2017-03-13,,Menschen am Sonntag,https://www.imdb.com/title/tt0020163/,movie,7.4,73,1930,"Comedy, Drama, Romance",2510,1930-02-04,"Robert Siodmak, Fred Zinnemann, Curt Siodmak, Rochus Gliese, Edgar G. Ulmer"
26,tt0087843,2017-03-13,2017-03-13,,Once Upon a Time in America,https://www.imdb.com/title/tt0087843/,movie,8.4,229,1984,"Crime, Drama",286024,1984-05-20,Sergio Leone
27,tt0064116,2017-03-13,2017-03-13,,C'era una volta il West,https://www.imdb.com/title/tt0064116/,movie,8.5,165,1968,Western,279359,1968-12-20,Sergio Leone
28,tt0244316,2017-03-13,2017-03-13,,Yi yi,https://www.imdb.com/title/tt0244316/,movie,8.1,173,2000,"Drama, Romance",17768,2000-05-15,Edward Yang
29,tt0040522,2017-03-13,2017-03-13,,Ladri di biciclette,https://www.imdb.com/title/tt0040522/,movie,8.3,89,1948,Drama,132314,1948-11-24,Vittorio De Sica
30,tt0388795,2017-03-13,2017-03-13,,Brokeback Mountain,https://www.imdb.com/title/tt0388795/,movie,7.7,134,2005,"Drama, Romance",305733,2005-09-02,Ang Lee
31,tt0119349,2017-03-13,2017-03-13,,The Ice Storm,https://www.imdb.com/title/tt0119349/,movie,7.4,112,1997,Drama,51538,1997-05-12,Ang Lee
32,tt0056592,2017-03-13,2017-03-13,,To Kill a Mockingbird,https://www.imdb.com/title/tt0056592/,movie,8.3,129,1962,"Crime, Drama",278374,1962-12-20,Robert Mulligan
